Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GBPJPY=X,GBPJPY=X,GBPJPY=X,GBPJPY=X,GBPJPY=X,GBPJPY=X
Datetime,,,,,,
2025-08-10 23:00:00+00:00,198.4929962158203,198.4929962158203,198.6300048828125,198.48500061035156,198.5800018310547,0
2025-08-11 00:00:00+00:00,198.49400329589844,198.49400329589844,198.5240020751953,198.4029998779297,198.49000549316406,0
2025-08-11 01:00:00+00:00,198.55799865722656,198.55799865722656,198.58799743652344,198.45799255371094,198.4929962158203,0
2025-08-11 02:00:00+00:00,198.5399932861328,198.5399932861328,198.61000061035156,198.52099609375,198.55599975585938,0
2025-08-11 03:00:00+00:00,198.58399963378906,198.58399963378906,198.60000610351562,198.49099731445312,198.54200744628906,0
2025-08-11 04:00:00+00:00,198.60299682617188,198.60299682617188,198.60800170898438,198.53399658203125,198.58200073242188,0
2025-08-11 05:00:00+00:00,198.67999267578125,198.67999267578125,198.68800354003906,198.5749969482422,198.5989990234375,0
2025-08-11 06:00:00+00:00,198.781005859375,198.781005859375,198.79100036621094,198.6739959716797,198.68099975585938,0
2025-08-11 07:00:00+00:00,198.28700256347656,198.28700256347656,198.80499267578125,198.17300415039062,198.78199768066406,0
2025-08-11 08:00:00+00:00,198.6060028076172,198.6060028076172,198.66200256347656,198.22000122070312,198.2830047607422,0
2025-08-11 09:00:00+00:00,198.67799377441406,198.67799377441406,198.7169952392578,198.5590057373047,198.6020050048828,0
2025-08-11 10:00:00+00:00,198.63600158691406,198.63600158691406,198.7779998779297,198.62600708007812,198.68800354003906,0
2025-08-11 11:00:00+00:00,198.57899475097656,198.57899475097656,198.71200561523438,198.53599548339844,198.63699340820312,0
2025-08-11 12:00:00+00:00,198.40499877929688,198.40499877929688,198.6540069580078,198.35699462890625,198.58200073242188,0
2025-08-11 13:00:00+00:00,198.4759979248047,198.4759979248047,198.5800018310547,198.36199951171875,198.4029998779297,0
2025-08-11 14:00:00+00:00,198.48300170898438,198.48300170898438,198.5659942626953,198.3470001220703,198.4770050048828,0
2025-08-11 15:00:00+00:00,198.5240020751953,198.5240020751953,198.54800415039062,198.38800048828125,198.48599243164062,0
2025-08-11 16:00:00+00:00,198.66799926757812,198.66799926757812,198.67599487304688,198.49200439453125,198.52499389648438,0
2025-08-11 17:00:00+00:00,198.7550048828125,198.7550048828125,198.76400756835938,198.63999938964844,198.6649932861328,0
2025-08-11 18:00:00+00:00,199.0260009765625,199.0260009765625,199.07000732421875,198.73899841308594,198.75599670410156,0
2025-08-11 19:00:00+00:00,199.03199768066406,199.03199768066406,199.04200744628906,198.9340057373047,199.02000427246094,0
2025-08-11 20:00:00+00:00,198.9759979248047,198.9759979248047,199.0659942626953,198.91700744628906,199.0279998779297,0
2025-08-11 21:00:00+00:00,198.9029998779297,198.9029998779297,199.02099609375,198.6999969482422,198.97500610351562,0
2025-08-11 22:00:00+00:00,199.0659942626953,199.0659942626953,199.08999633789062,198.83399963378906,198.906005859375,0
2025-08-11 23:00:00+00:00,199.01600646972656,199.01600646972656,199.11000061035156,198.98399353027344,199.08099365234375,0
2025-08-12 00:00:00+00:00,199.30999755859375,199.30999755859375,199.34800720214844,199.01199340820312,199.01699829101562,0
2025-08-12 01:00:00+00:00,199.18800354003906,199.18800354003906,199.3070068359375,199.14999389648438,199.30599975585938,0
2025-08-12 02:00:00+00:00,199.25799560546875,199.25799560546875,199.28799438476562,199.13900756835938,199.18699645996094,0
2025-08-12 03:00:00+00:00,199.36199951171875,199.36199951171875,199.39199829101562,199.23199462890625,199.26199340820312,0
2025-08-12 04:00:00+00:00,199.35699462890625,199.35699462890625,199.375,199.26800537109375,199.35899353027344,0
2025-08-12 05:00:00+00:00,199.12600708007812,199.12600708007812,199.3699951171875,198.98599243164062,199.35800170898438,0
2025-08-12 06:00:00+00:00,199.17999267578125,199.17999267578125,199.4459991455078,199.0970001220703,199.0970001220703,0
2025-08-12 07:00:00+00:00,199.54200744628906,199.54200744628906,199.55499267578125,199.16099548339844,199.17999267578125,0
2025-08-12 08:00:00+00:00,199.90699768066406,199.90699768066406,199.97799682617188,199.44900512695312,199.54299926757812,0
2025-08-12 09:00:00+00:00,199.8280029296875,199.8280029296875,199.9459991455078,199.66299438476562,199.8990020751953,0
2025-08-12 10:00:00+00:00,199.78599548339844,199.78599548339844,199.85800170898438,199.697998046875,199.8280029296875,0
2025-08-12 11:00:00+00:00,199.7550048828125,199.7550048828125,199.83999633789062,199.6540069580078,199.78599548339844,0
2025-08-12 12:00:00+00:00,199.63499450683594,199.63499450683594,200.02200317382812,199.57000732421875,199.7570037841797,0
2025-08-12 13:00:00+00:00,199.8979949951172,199.8979949951172,200.0449981689453,199.50599670410156,199.61900329589844,0
2025-08-12 14:00:00+00:00,199.83700561523438,199.83700561523438,200.08099365234375,199.7209930419922,199.89500427246094,0
2025-08-12 15:00:00+00:00,199.63499450683594,199.63499450683594,199.93899536132812,199.5050048828125,199.83900451660156,0
2025-08-12 16:00:00+00:00,199.63800048828125,199.63800048828125,199.6999969482422,199.5489959716797,199.6269989013672,0
2025-08-12 17:00:00+00:00,199.5850067138672,199.5850067138672,199.6739959716797,199.54299926757812,199.6300048828125,0
2025-08-12 18:00:00+00:00,199.37399291992188,199.37399291992188,199.61000061035156,199.30599975585938,199.59100341796875,0
2025-08-12 19:00:00+00:00,199.4040069580078,199.4040069580078,199.41200256347656,199.3070068359375,199.375,0
2025-08-12 20:00:00+00:00,199.5489959716797,199.5489959716797,199.60800170898438,199.35800170898438,199.3990020751953,0
2025-08-12 21:00:00+00:00,199.57000732421875,199.57000732421875,199.6179962158203,199.37399291992188,199.5469970703125,0
2025-08-12 22:00:00+00:00,199.52200317382812,199.52200317382812,199.5800018310547,199.468994140625,199.55499267578125,0
2025-08-12 23:00:00+00:00,199.55099487304688,199.55099487304688,199.58700561523438,199.47500610351562,199.51400756835938,0
2025-08-13 00:00:00+00:00,199.56399536132812,199.56399536132812,199.64199829101562,199.42300415039062,199.55599975585938,0
2025-08-13 01:00:00+00:00,199.85400390625,199.85400390625,199.89500427246094,199.49899291992188,199.56300354003906,0
2025-08-13 02:00:00+00:00,199.9040069580078,199.9040069580078,199.97799682617188,199.83399963378906,199.84800720214844,0
2025-08-13 03:00:00+00:00,199.84500122070312,199.84500122070312,199.97799682617188,199.8159942626953,199.90499877929688,0
2025-08-13 04:00:00+00:00,199.77699279785156,199.77699279785156,199.968994140625,199.76499938964844,199.8419952392578,0
2025-08-13 05:00:00+00:00,199.80599975585938,199.80599975585938,199.85800170898438,199.70399475097656,199.7760009765625,0
2025-08-13 06:00:00+00:00,199.73800659179688,199.73800659179688,199.85000610351562,199.63900756835938,199.81500244140625,0
2025-08-13 07:00:00+00:00,199.82200622558594,199.82200622558594,199.88299560546875,199.61000061035156,199.73899841308594,0
2025-08-13 08:00:00+00:00,199.64599609375,199.64599609375,199.89599609375,199.54800415039062,199.82000732421875,0
2025-08-13 09:00:00+00:00,199.86000061035156,199.86000061035156,199.8780059814453,199.6060028076172,199.64599609375,0
2025-08-13 10:00:00+00:00,200.00399780273438,200.00399780273438,200.02200317382812,199.8280029296875,199.86199951171875,0
2025-08-13 11:00:00+00:00,199.9499969482422,199.9499969482422,200.2790069580078,199.9250030517578,200.0030059814453,0
2025-08-13 12:00:00+00:00,199.89199829101562,199.89199829101562,199.9980010986328,199.7729949951172,199.95199584960938,0
2025-08-13 13:00:00+00:00,199.80799865722656,199.80799865722656,199.97300720214844,199.7740020751953,199.88499450683594,0
2025-08-13 14:00:00+00:00,199.7010040283203,199.7010040283203,199.927001953125,199.6510009765625,199.81700134277344,0
2025-08-13 15:00:00+00:00,199.8280029296875,199.8280029296875,199.89199829101562,199.5399932861328,199.69900512695312,0
2025-08-13 16:00:00+00:00,199.98899841308594,199.98899841308594,200.00100708007812,199.8159942626953,199.8280029296875,0
2025-08-13 17:00:00+00:00,200.01400756835938,200.01400756835938,200.05599975585938,199.9459991455078,199.99400329589844,0
2025-08-13 18:00:00+00:00,200.02499389648438,200.02499389648438,200.14599609375,199.99600219726562,200.0070037841797,0
2025-08-13 19:00:00+00:00,200.12899780273438,200.12899780273438,200.14500427246094,200.00399780273438,200.0260009765625,0
2025-08-13 20:00:00+00:00,200.0279998779297,200.0279998779297,200.16600036621094,200.01100158691406,200.13099670410156,0
2025-08-13 21:00:00+00:00,199.87899780273438,199.87899780273438,200.08099365234375,199.82400512695312,199.9029998779297,0
2025-08-13 22:00:00+00:00,199.96800231933594,199.96800231933594,200.0290069580078,199.8509979248047,199.88499450683594,0
2025-08-13 23:00:00+00:00,199.86099243164062,199.86099243164062,199.99099731445312,199.8509979248047,199.97500610351562,0
2025-08-14 00:00:00+00:00,199.2899932861328,199.2899932861328,199.86700439453125,199.19200134277344,199.86199951171875,0
2025-08-14 01:00:00+00:00,198.98500061035156,198.98500061035156,199.30799865722656,198.9080047607422,199.28799438476562,0
2025-08-14 02:00:00+00:00,199.1790008544922,199.1790008544922,199.19700622558594,198.96499633789062,198.98699951171875,0
2025-08-14 03:00:00+00:00,198.91799926757812,198.91799926757812,199.18899536132812,198.89199829101562,199.1840057373047,0
2025-08-14 04:00:00+00:00,198.7209930419922,198.7209930419922,198.9409942626953,198.67100524902344,198.91200256347656,0
2025-08-14 05:00:00+00:00,198.7899932861328,198.7899932861328,198.90899658203125,198.718994140625,198.7239990234375,0
2025-08-14 06:00:00+00:00,198.90499877929688,198.90499877929688,198.9720001220703,198.58900451660156,198.78799438476562,0
2025-08-14 07:00:00+00:00,198.91600036621094,198.91600036621094,199.0469970703125,198.6929931640625,198.9029998779297,0
2025-08-14 08:00:00+00:00,198.8979949951172,198.8979949951172,199.01699829101562,198.79800415039062,198.91600036621094,0
2025-08-14 09:00:00+00:00,199.09100341796875,199.09100341796875,199.16900634765625,198.82699584960938,198.8979949951172,0
2025-08-14 10:00:00+00:00,198.98899841308594,198.98899841308594,199.18499755859375,198.9810028076172,199.0919952392578,0
2025-08-14 11:00:00+00:00,198.85000610351562,198.85000610351562,199.0919952392578,198.8459930419922,198.99099731445312,0
2025-08-14 12:00:00+00:00,199.15699768066406,199.15699768066406,199.3730010986328,198.82000732421875,198.8470001220703,0
2025-08-14 13:00:00+00:00,199.52499389648438,199.52499389648438,199.58099365234375,199.1529998779297,199.16299438476562,0
2025-08-14 14:00:00+00:00,199.9199981689453,199.9199981689453,199.92999267578125,199.51600646972656,199.52499389648438,0
2025-08-14 15:00:00+00:00,199.81700134277344,199.81700134277344,200.11900329589844,199.81700134277344,199.92100524902344,0
2025-08-14 16:00:00+00:00,199.93099975585938,199.93099975585938,200.06300354003906,199.81300354003906,199.82400512695312,0
2025-08-14 17:00:00+00:00,200.08799743652344,200.08799743652344,200.09500122070312,199.89500427246094,199.9340057373047,0
2025-08-14 18:00:00+00:00,200.1199951171875,200.1199951171875,200.16000366210938,200.0489959716797,200.09100341796875,0
2025-08-14 19:00:00+00:00,200.04400634765625,200.04400634765625,200.1439971923828,200.03900146484375,200.11900329589844,0
2025-08-14 20:00:00+00:00,199.8560028076172,199.8560028076172,200.04600524902344,199.8419952392578,200.04100036621094,0
2025-08-14 21:00:00+00:00,199.9040069580078,199.9040069580078,200.12399291992188,199.80799865722656,200.00100708007812,0
2025-08-14 22:00:00+00:00,199.9250030517578,199.9250030517578,199.96299743652344,199.83900451660156,199.90699768066406,0
2025-08-14 23:00:00+00:00,199.802001953125,199.802001953125,200.01100158691406,199.78799438476562,199.9199981689453,0
2025-08-15 00:00:00+00:00,199.6009979248047,199.6009979248047,199.8509979248047,199.57200622558594,199.80499267578125,0
2025-08-15 01:00:00+00:00,199.3800048828125,199.3800048828125,199.67300415039062,199.2989959716797,199.60000610351562,0
2025-08-15 02:00:00+00:00,199.4709930419922,199.4709930419922,199.54400634765625,199.37100219726562,199.3780059814453,0
2025-08-15 03:00:00+00:00,199.4459991455078,199.4459991455078,199.54600524902344,199.39100646972656,199.4709930419922,0
2025-08-15 04:00:00+00:00,199.3350067138672,199.3350067138672,199.46099853515625,199.27699279785156,199.44700622558594,0
2025-08-15 05:00:00+00:00,199.41200256347656,199.41200256347656,199.44700622558594,199.19900512695312,199.33399963378906,0
2025-08-15 06:00:00+00:00,199.35299682617188,199.35299682617188,199.44900512695312,199.25999450683594,199.41200256347656,0
2025-08-15 07:00:00+00:00,199.26800537109375,199.26800537109375,199.50599670410156,199.23800659179688,199.35299682617188,0
2025-08-15 08:00:00+00:00,198.93699645996094,198.93699645996094,199.2689971923828,198.93499755859375,199.26400756835938,0
2025-08-15 09:00:00+00:00,199.13999938964844,199.13999938964844,199.1540069580078,198.9080047607422,198.93600463867188,0
2025-08-15 10:00:00+00:00,199.2480010986328,199.2480010986328,199.27099609375,199.02699279785156,199.13999938964844,0
2025-08-15 11:00:00+00:00,199.302001953125,199.302001953125,199.38600158691406,199.22799682617188,199.25100708007812,0
2025-08-15 12:00:00+00:00,199.19700622558594,199.19700622558594,199.5070037841797,199.10299682617188,199.302001953125,0
2025-08-15 13:00:00+00:00,199.35800170898438,199.35800170898438,199.49400329589844,199.11099243164062,199.1929931640625,0
2025-08-15 14:00:00+00:00,199.11700439453125,199.11700439453125,199.43499755859375,199.10400390625,199.36599731445312,0
2025-08-15 15:00:00+00:00,199.375,199.375,199.43099975585938,199.11599731445312,199.11599731445312,0
2025-08-15 16:00:00+00:00,199.56300354003906,199.56300354003906,199.61199951171875,199.3489990234375,199.375,0
2025-08-15 17:00:00+00:00,199.58200073242188,199.58200073242188,199.68800354003906,199.5399932861328,199.5570068359375,0
2025-08-15 18:00:00+00:00,199.52699279785156,199.52699279785156,199.63299560546875,199.5189971923828,199.58200073242188,0
2025-08-15 19:00:00+00:00,199.58200073242188,199.58200073242188,199.5989990234375,199.44900512695312,199.5279998779297,0
2025-08-15 20:00:00+00:00,199.43600463867188,199.43600463867188,199.6179962158203,199.32400512695312,199.58099365234375,0
2025-08-15 21:00:00+00:00,199.48300170898438,199.48300170898438,199.48300170898438,199.48300170898438,199.48300170898438,0
